town,latitude,longitude
鳳林鎮,23.6976291,121.4100407
鳳林鎮,23.6973668,121.409855
鳳林鎮,23.6969805,121.4095942
鳳林鎮,23.6963,121.409208
鳳林鎮,23.6958906,121.4089905
鳳林鎮,23.695153,121.4087306
鳳林鎮,23.6947928,121.4086642
鳳林鎮,23.6945884,121.4086485
鳳林鎮,23.6941585,121.4086244
鳳林鎮,23.6934635,121.4086646
鳳林鎮,23.6921298,121.4088068
鳳林鎮,23.6907838,121.408914
吉安鄉,23.9437592,121.5469235
吉安鄉,23.9438304,121.5470721
吉安鄉,23.9440397,121.5474085
吉安鄉,23.9441268,121.5474796
吉安鄉,23.9442264,121.5475241
吉安鄉,23.94436,121.5475623
吉安鄉,23.9448989,121.547642
吉安鄉,23.9457272,121.5477585
吉安鄉,23.9465562,121.5478905
吉安鄉,23.9473411,121.5479789
吉安鄉,23.9480845,121.548079
吉安鄉,23.949486,121.5482681
吉安鄉,23.9498059,121.5483285
吉安鄉,23.950079,121.5484289
吉安鄉,23.950605,121.5487314
吉安鄉,23.9510267,121.5489486
吉安鄉,23.9511146,121.5490014
吉安鄉,23.9512378,121.5490753
吉安鄉,23.9462115,121.5515027
吉安鄉,23.9464848,121.5519046
吉安鄉,23.9467769,121.5523216
吉安鄉,23.9468983,121.5525019
吉安鄉,23.9472798,121.5530618
吉安鄉,23.9482491,121.5544846
吉安鄉,23.9489939,121.5555776
吉安鄉,23.9491112,121.5557498
吉安鄉,23.9502852,121.5574731
吉安鄉,23.9506629,121.5580041
吉安鄉,23.9519404,121.5599018
吉安鄉,23.9532421,121.5618767
吉安鄉,23.9545376,121.5637846
吉安鄉,23.9550271,121.5644934
吉安鄉,23.9557285,121.5655296
吉安鄉,23.9563079,121.5663872
吉安鄉,23.9571592,121.5675931
吉安鄉,23.9431104,121.5453343
吉安鄉,23.9418863,121.5458444
吉安鄉,23.9420565,121.5460777
吉安鄉,23.9424175,121.5464829
吉安鄉,23.9427304,121.5468341
吉安鄉,23.9432267,121.5473912
新城鄉,24.0131081,121.6098224
新城鄉,24.0126111,121.6095703
新城鄉,24.0124868,121.6095173
新城鄉,24.0122991,121.6094678
新城鄉,24.0120492,121.6093738
新城鄉,24.0117037,121.6092944
新城鄉,24.0111968,121.6091684
新城鄉,24.0106651,121.6090558
新城鄉,24.0104157,121.609015
新城鄉,24.0101704,121.6089823
新城鄉,24.0098773,121.6089714
玉里鎮,23.3225544,121.3351343
玉里鎮,23.3223879,121.335007
瑞穗鄉,23.4783087,121.3590473
瑞穗鄉,23.4777428,121.3587438
瑞穗鄉,23.477221,121.3584185
